variable,candidate_formula_id,candidate_formula_description,source_files_used,source_columns_used,join_key,date_basis,observation_window,denominator,zero_denominator_policy,missing_policy,compared_rows,matched_rows,mismatched_rows,match_rate,max_abs_diff,mean_abs_diff,sample_mismatch_1,sample_mismatch_2,sample_mismatch_3,sample_matches,sample_mismatches,selected_candidate,selected_as_best_candidate,confidence_level,null_match_handling,reason,note
is_w3_over_50%,is_w3_over_50%_B_reg_1_7_8_14_15_21_three_week_sum_ge_0p5,w3 watch_time / three_week_sum >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,three_week_sum,zero,both NaN treated as match,23343,21139,2204,0.9055819731825386,1.0,0.09441802681746134,"USER_KEY=c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f..., master=1.0, candidate=0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e58..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f..., master=1.0, candidate=0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0 | USER_KEY=01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e58..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w3_over_50%,is_w3_over_50%_B_reg_1_7_8_14_15_21_three_week_sum_gt_0p5,w3 watch_time / three_week_sum > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,three_week_sum,zero,both NaN treated as match,23343,21110,2233,0.9043396307244141,1.0,0.09566036927558583,"USER_KEY=c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f..., master=1.0, candidate=0","USER_KEY=9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b..., master=1.0, candidate=0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f..., master=1.0, candidate=0 | USER_KEY=9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b..., master=1.0, candidate=0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_w3_over_50%,is_w3_over_50%_B_reg_1_7_8_14_15_21_master_total_watch_time_equivalent_ge_0p5,w3 watch_time / master_total_watch_time_equivalent >= 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,21139,2204,0.9055819731825386,1.0,0.09441802681746134,"USER_KEY=c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f..., master=1.0, candidate=0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e58..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f..., master=1.0, candidate=0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0 | USER_KEY=01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e58..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_w3_over_50%,is_w3_over_50%_B_reg_1_7_8_14_15_21_master_total_watch_time_equivalent_gt_0p5,w3 watch_time / master_total_watch_time_equivalent > 0.5,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,master_total_watch_time_equivalent,zero,both NaN treated as match,23343,21110,2233,0.9043396307244141,1.0,0.09566036927558583,"USER_KEY=c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f..., master=1.0, candidate=0","USER_KEY=9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b..., master=1.0, candidate=0","USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=c887b4e54e444c560ee497cd46c3d16a1a3261c1748b4c3cc80cbd14f..., master=1.0, candidate=0 | USER_KEY=9a6a9df054887c0beecc9e54a999bd28546d43d5154eeec0d0d2bff5b..., master=1.0, candidate=0 | USER_KEY=a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_only_w1,is_only_w1_B_reg_1_7_8_14_15_21_watch_time_only,only w1 has watch_time > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,,,both NaN treated as match,23343,22443,900,0.9614445444030331,1.0,0.03855545559696697,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1","USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0","USER_KEY=5001f3439e676716df0fbe765c252772cb2a5a876fb35accb54c39589..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1 | USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0 | USER_KEY=5001f3439e676716df0fbe765c252772cb2a5a876fb35accb54c39589..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_only_w1,is_only_w1_B_reg_1_7_8_14_15_21_session_only,only w1 has session count > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,,,both NaN treated as match,23343,22443,900,0.9614445444030331,1.0,0.03855545559696697,"USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1","USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0","USER_KEY=5001f3439e676716df0fbe765c252772cb2a5a876fb35accb54c39589..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.0, candidate=1 | USER_KEY=2bff782c4dbe0aca845d2d9446f8ba48b59b10145e019f89abbf63462..., master=1.0, candidate=0 | USER_KEY=5001f3439e676716df0fbe765c252772cb2a5a876fb35accb54c39589..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_only_w2,is_only_w2_B_reg_1_7_8_14_15_21_watch_time_only,only w2 has watch_time > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,,,both NaN treated as match,23343,22362,981,0.957974553399306,1.0,0.042025446600693996,"USER_KEY=be1409957fae7ab50ed9241829bdfd6a89a838714f60b64619fbd5a7d..., master=0.0, candidate=1","USER_KEY=a0d95aac1fd00133569f6061039d7111db4fbd170eb9bcb7aa991632a..., master=0.0, candidate=1","USER_KEY=f24031228fe56757d75c6c8ef8990aabcddec282a837720a5717c1f3d..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=be1409957fae7ab50ed9241829bdfd6a89a838714f60b64619fbd5a7d..., master=0.0, candidate=1 | USER_KEY=a0d95aac1fd00133569f6061039d7111db4fbd170eb9bcb7aa991632a..., master=0.0, candidate=1 | USER_KEY=f24031228fe56757d75c6c8ef8990aabcddec282a837720a5717c1f3d..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_only_w2,is_only_w2_B_reg_1_7_8_14_15_21_session_only,only w2 has session count > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,,,both NaN treated as match,23343,22362,981,0.957974553399306,1.0,0.042025446600693996,"USER_KEY=be1409957fae7ab50ed9241829bdfd6a89a838714f60b64619fbd5a7d..., master=0.0, candidate=1","USER_KEY=a0d95aac1fd00133569f6061039d7111db4fbd170eb9bcb7aa991632a..., master=0.0, candidate=1","USER_KEY=f24031228fe56757d75c6c8ef8990aabcddec282a837720a5717c1f3d..., master=1.0, candidate=0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=1.0","USER_KEY=be1409957fae7ab50ed9241829bdfd6a89a838714f60b64619fbd5a7d..., master=0.0, candidate=1 | USER_KEY=a0d95aac1fd00133569f6061039d7111db4fbd170eb9bcb7aa991632a..., master=0.0, candidate=1 | USER_KEY=f24031228fe56757d75c6c8ef8990aabcddec282a837720a5717c1f3d..., master=1.0, candidate=0",False,False,,both_nan_match,,
is_only_w3,is_only_w3_B_reg_1_7_8_14_15_21_watch_time_only,only w3 has watch_time > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,,,both NaN treated as match,23343,22418,925,0.9603735595253395,1.0,0.0396264404746605,"USER_KEY=01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e58..., master=0.0, candidate=1","USER_KEY=4d433accbc056692f414ff1e49359efa750d125966c721afa168ba8e4..., master=1.0, candidate=0","USER_KEY=1572fb5e664031e4a6acda9fa2428c2cebad3bf2898f7b0ba5666a01d..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e58..., master=0.0, candidate=1 | USER_KEY=4d433accbc056692f414ff1e49359efa750d125966c721afa168ba8e4..., master=1.0, candidate=0 | USER_KEY=1572fb5e664031e4a6acda9fa2428c2cebad3bf2898f7b0ba5666a01d..., master=0.0, candidate=1",False,False,,both_nan_match,,
is_only_w3,is_only_w3_B_reg_1_7_8_14_15_21_session_only,only w3 has session count > 0,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,B_reg_1_7_8_14_15_21,,,both NaN treated as match,23343,22418,925,0.9603735595253395,1.0,0.0396264404746605,"USER_KEY=01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e58..., master=0.0, candidate=1","USER_KEY=4d433accbc056692f414ff1e49359efa750d125966c721afa168ba8e4..., master=1.0, candidate=0","USER_KEY=1572fb5e664031e4a6acda9fa2428c2cebad3bf2898f7b0ba5666a01d..., master=0.0, candidate=1","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., value=0.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0","USER_KEY=01a2e024ad1ab913119f330fcbe827633b741e42544f31628e02f5e58..., master=0.0, candidate=1 | USER_KEY=4d433accbc056692f414ff1e49359efa750d125966c721afa168ba8e4..., master=1.0, candidate=0 | USER_KEY=1572fb5e664031e4a6acda9fa2428c2cebad3bf2898f7b0ba5666a01d..., master=0.0, candidate=1",False,False,,both_nan_match,,
watch_time_w1,watch_time_w1_C_calendar_week_from_reg_week,watch_time_w1 under weekly scheme C_calendar_week_from_reg_week,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,16060,7283,0.6880006854303218,1846.0,39.00758257293407,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=191.0, candidate=48.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=3.0, candidate=0.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=99.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=191.0, candidate=48.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=3.0, candidate=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=99.0, candidate=0.0",False,False,,both_nan_match,,
watch_time_w2,watch_time_w2_C_calendar_week_from_reg_week,watch_time_w2 under weekly scheme C_calendar_week_from_reg_week,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,12721,10622,0.5449599451655742,1869.0,51.35162575504434,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=313.0, candidate=143.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=4.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=99.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=129.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=214.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=313.0, candidate=143.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=4.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=99.0",False,False,,both_nan_match,,
watch_time_w3,watch_time_w3_C_calendar_week_from_reg_week,watch_time_w3 under weekly scheme C_calendar_week_from_reg_week,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,12836,10507,0.5498864756029644,2491.0,50.260335004069745,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=14.0, candidate=313.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=170.0, candidate=247.0","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=170.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=14.0, candidate=313.0 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=170.0, candidate=247.0 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=170.0",False,False,,both_nan_match,,
watch_session_w1,watch_session_w1_C_calendar_week_from_reg_week,watch_session_w1 under weekly scheme C_calendar_week_from_reg_week,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,16062,7281,0.6880863642205373,31.0,0.875080323865827,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=3.0, candidate=1.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=2.0, candidate=0.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=2.0, candidate=0.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=3.0, candidate=1.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=2.0, candidate=0.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=2.0, candidate=0.0",False,False,,both_nan_match,,
watch_session_w2,watch_session_w2_C_calendar_week_from_reg_week,watch_session_w2 under weekly scheme C_calendar_week_from_reg_week,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,13499,9844,0.5782889945593969,34.0,1.1217067215010923,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=8.0, candidate=2.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=3.0","USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=2.0","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=2.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=5.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=8.0, candidate=2.0 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=1.0, candidate=3.0 | USER_KEY=ce55ecaa87931f40db2fc448a88af43b50cbed84642851d11882544b1..., master=0.0, candidate=2.0",False,False,,both_nan_match,,
watch_session_w3,watch_session_w3_C_calendar_week_from_reg_week,watch_session_w3 under weekly scheme C_calendar_week_from_reg_week,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,,,both NaN treated as match,23343,13576,9767,0.5815876279826929,36.0,1.1106969969584028,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=2.0, candidate=8.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=11.0, candidate=17.0","USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=4.0","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., value=0.0 | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=2.0, candidate=8.0 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=11.0, candidate=17.0 | USER_KEY=60881ae7798e9a1496e8e524b9291a6a4b0dab2f0e67a90772097ca82..., master=0.0, candidate=4.0",False,False,,both_nan_match,,
retention_w2_ratio,retention_w2_ratio_C_calendar_week_from_reg_week_w2_over_w1_zero_zero,w2_over_w1; denominator zero policy=zero,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,w1,zero,both NaN treated as match,23343,16360,6983,0.7008525039626441,986.3954545454545,3.16150617053127,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=2.9791666666666665","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.0","USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=3.076923076923077, candidate=0.11538461538461539","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., value=0.0 | USER_KEY=534bc7b6b1ce05de6523f79872108d8dccc1dab38e2c1fb3c40e96913..., value=0.0 | USER_KEY=70da9913e0b9dd104fe781fd724bf1423f4cb4416f640e5d6820aa4cf..., value=0.0","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=2.9791666666666665 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=0.0 | USER_KEY=985ed8305ba05d88f22ad4b4dc1b832af4eb66d39d9ff5cd21613bf6e..., master=3.076923076923077, candidate=0.11538461538461539",False,False,,both_nan_match,,
retention_w2_ratio,retention_w2_ratio_C_calendar_week_from_reg_week_w2_over_w1_zero_nan,w2_over_w1; denominator zero policy=nan,View_History_v2.csv; User_Mapping_v2.csv; Membership_v2.csv,USER_NUM; watch_time(min); watch_day; reg_date,USER_KEY,Membership_v2.csv reg_date,C_calendar_week_from_reg_week,w1,nan,both NaN treated as match,23343,6517,16826,0.2791843379171486,986.3954545454545,4.314818074730816,"USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=2.9791666666666665","USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=NaN","USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=NaN","USER_KEY=0cdfedd59da0d83ad70c0083b12865f0cd414ac189f27872ca1ff6bb0..., value=0.2806122448979591 | USER_KEY=55dde00cc04d57b986d5bd9ae14fa9c5bde7c6005fa4782f0c7200203..., value=0.76 | USER_KEY=c1f7ae1eaebdd5cdd89f308c424154b2f900c4f758fb646f54670431d..., value=1.75","USER_KEY=7a6960912bebe03c6e4c770eb1aa91329c3497f18f90cae56d6c8ddc1..., master=1.638743455497382, candidate=2.9791666666666665 | USER_KEY=4ec765db76545c1d6dda9f421590bf9d02f584009f8d92100afeef459..., master=0.3333333333333333, candidate=NaN | USER_KEY=01b16f9f7ff29b48b1ee0d1a89d1eb9662474e5eedb8c2d967ea43793..., master=0.0, candidate=NaN",False,False,,both_nan_match,,
